user_id,treatment,platform,user_type,country,conversion,bounced,session_length
4706,1,mobile,returning,US,0,0,7.270107495907654
4707,0,mobile,returning,US,0,0,7.835962143191928
4708,1,mobile,returning,US,0,1,5.892773157584134
4709,1,mobile,returning,US,0,0,6.330412595232808
4710,0,mobile,returning,INTL,0,1,9.907180450878979
4711,0,mobile,new,INTL,0,0,5.433483278278292
4712,0,mobile,returning,INTL,0,0,6.728903997878478
4713,1,mobile,new,US,0,1,5.472239039665413
4714,1,mobile,new,US,0,1,5.949981395325623
4715,0,mobile,new,US,0,0,5.696997803336277
4716,1,desktop,new,US,0,0,3.8488099725868956
4717,1,desktop,returning,INTL,0,0,4.3802373901003335
4718,0,mobile,returning,US,0,1,6.848733567044057
4719,1,mobile,new,US,0,1,6.381387590411392
4720,0,mobile,returning,US,0,0,9.644265093848691
4721,0,mobile,new,US,0,0,4.5059294317070275
4722,0,mobile,returning,INTL,0,0,7.846122653694447
4723,0,mobile,returning,US,0,1,9.246704174995973
4724,0,desktop,returning,INTL,1,0,7.99232056411589
4725,0,desktop,new,INTL,0,0,7.104480092598959
4726,1,mobile,returning,US,0,1,7.154162114186024
4727,1,mobile,returning,US,0,0,8.022396482416637
4728,1,desktop,returning,INTL,0,0,7.71583434487479
4729,0,desktop,new,US,0,0,4.5241113084416185
4730,0,desktop,returning,INTL,0,0,9.948546266116907
4731,0,mobile,new,US,0,0,3.4470470998198586
4732,1,mobile,returning,US,0,1,6.400455680936688
4733,1,mobile,new,INTL,0,0,4.658485375276291
4734,0,mobile,returning,US,0,0,9.487989399654738
4735,0,mobile,new,US,0,0,4.381673138125952
4736,1,mobile,returning,US,0,0,7.4902660977786395
4737,0,desktop,returning,US,0,0,6.1202207651550475
4738,0,desktop,returning,US,0,0,8.860574083011793
4739,1,mobile,returning,US,1,0,10.035570639079513
4740,1,desktop,new,US,0,1,2.7606472624235234
4741,0,mobile,new,INTL,0,0,4.608920807725945
4742,0,desktop,new,US,0,0,6.9554034906542
4743,1,mobile,returning,US,0,0,11.715471540361396
4744,0,mobile,returning,US,0,1,9.082096901470171
4745,0,mobile,returning,US,0,1,7.10584291512941
4746,0,mobile,new,US,0,0,5.477133633195189
4747,0,mobile,returning,US,0,0,6.3597199144554555
4748,0,mobile,returning,INTL,0,0,9.407697790572696
4749,1,desktop,returning,US,0,1,9.769157525714004
4750,0,mobile,returning,US,0,0,10.30941956539804
4751,0,mobile,new,INTL,0,0,5.204886408257532
4752,1,mobile,new,US,0,1,3.5887122594433434
4753,1,mobile,new,INTL,0,1,7.042449015682784
4754,1,mobile,returning,US,0,1,9.37123389084683
4755,1,desktop,returning,INTL,0,0,6.7181885990990295
4756,0,mobile,new,INTL,0,0,5.136652652389486
4757,1,mobile,new,INTL,0,0,5.984283268320121
4758,0,desktop,new,US,0,0,5.321645807902201
4759,1,mobile,returning,INTL,0,0,7.347466623083896
4760,0,mobile,new,US,0,0,3.496344006223434
4761,1,desktop,new,INTL,0,0,4.0165169698621845
4762,1,mobile,new,US,0,0,4.662846117142863
4763,0,mobile,returning,US,0,1,7.151835548964041
4764,1,desktop,returning,US,0,0,6.477975740135881
4765,1,mobile,returning,US,0,0,6.828783982572706
4766,1,mobile,new,US,0,0,3.4836870159911393
4767,0,desktop,returning,INTL,1,0,8.242102414657515
4768,1,mobile,new,US,0,0,6.288741983318163
4769,0,mobile,returning,INTL,0,1,7.7481013061749815
4770,0,desktop,new,US,0,0,5.060875306925224
4771,0,desktop,new,US,0,0,7.310547361000526
4772,0,mobile,returning,US,1,1,9.300285047241331
4773,1,mobile,new,US,0,0,5.997010957435489
4774,0,desktop,new,US,0,0,1.9189386409331153
4775,1,desktop,returning,INTL,0,0,7.527542130813063
4776,0,mobile,returning,US,0,1,7.342390115666002
4777,0,mobile,returning,INTL,0,1,6.9616241785241275
4778,0,mobile,returning,US,0,1,9.780385875705479
4779,0,desktop,returning,INTL,0,0,7.384813202045965
4780,0,desktop,returning,US,0,0,6.114414388242907
4781,0,desktop,returning,INTL,0,0,8.569252143981798
4782,1,desktop,returning,US,0,0,8.18857897008954
4783,0,mobile,new,US,1,0,4.316358999281657
4784,0,mobile,new,US,0,0,7.226815039129612
4785,0,desktop,returning,US,0,0,8.996324044697577
4786,1,desktop,returning,US,0,1,8.991487070813132
4787,1,mobile,returning,US,0,0,8.025949607345668
4788,0,mobile,new,INTL,0,1,7.334391849563659
4789,0,desktop,new,US,0,0,5.466891519053643
4790,0,mobile,new,US,0,0,3.837665477496664
4791,1,mobile,new,US,0,1,4.489169676915499
4792,0,mobile,returning,INTL,1,0,5.716564617926878
4793,0,mobile,returning,US,0,1,6.606914428934665
4794,0,mobile,returning,US,0,0,10.62861367121546
4795,0,desktop,returning,US,0,1,6.54912348585505
4796,0,mobile,returning,US,0,0,6.4390758380354125
4797,1,mobile,returning,US,0,1,8.304433340781124
4798,0,mobile,returning,INTL,0,1,9.49481759208621
4799,1,desktop,returning,US,0,0,5.700533845762466
4800,0,desktop,returning,US,1,0,8.573175783733435
4801,0,desktop,returning,INTL,1,0,7.377410495559284
4802,1,desktop,returning,US,1,1,8.69586569505815
4803,0,mobile,returning,INTL,0,0,7.745990209015766
4804,1,mobile,returning,INTL,0,0,5.251595952668749
4805,1,mobile,returning,INTL,1,1,6.577963908934004
4806,0,mobile,returning,US,0,1,9.138681462002214
4807,1,desktop,new,US,0,0,8.615557237030526
4808,0,mobile,new,INTL,0,1,6.284774225082252
4809,1,desktop,returning,US,1,0,7.613611142048715
4810,0,mobile,new,US,0,1,3.9305287274584435
4811,1,mobile,returning,US,0,0,7.062322300632277
4812,0,mobile,new,US,0,0,5.1323351111562125
4813,1,mobile,new,INTL,0,1,5.258668608320307
4814,1,mobile,returning,INTL,0,0,7.210562373370065
4815,1,mobile,returning,US,0,0,8.019369563181932
4816,1,mobile,returning,INTL,0,1,6.760441948789282
4817,1,mobile,new,US,0,1,7.3636756463420205
4818,1,mobile,returning,INTL,0,0,8.175732824052217
4819,0,mobile,returning,US,0,1,7.139958338019253
4820,0,mobile,new,US,0,0,7.201666025796563
4821,0,mobile,new,US,0,1,3.9659841992216074
4822,0,mobile,returning,US,0,0,6.917979215319846
4823,0,mobile,new,US,0,0,4.498520032043061
4824,1,mobile,returning,US,0,0,9.292568991307828
4825,0,mobile,new,INTL,0,0,5.431872271840382
4826,1,mobile,returning,INTL,0,0,6.356970840913464
4827,0,mobile,new,INTL,0,0,5.946155791547254
4828,0,mobile,returning,INTL,1,1,9.013102145025488
4829,1,desktop,returning,INTL,0,1,10.583772088262734
4830,1,mobile,new,INTL,0,0,2.5545123400856102
4831,1,mobile,returning,US,0,0,9.1949691791853
4832,1,desktop,returning,INTL,0,0,5.098982514705727
4833,0,mobile,returning,US,0,0,9.55942933956039
4834,1,desktop,returning,US,0,1,9.944922898008105
4835,0,mobile,new,US,0,0,7.522604467902326
4836,0,mobile,returning,US,0,1,9.053257026196697
4837,0,desktop,returning,INTL,0,0,6.602345758372468
4838,0,mobile,returning,INTL,0,0,9.320619216482479
4839,0,mobile,returning,INTL,0,0,6.598740857041852
4840,1,mobile,new,INTL,0,0,3.391953331943138
4841,1,mobile,new,US,0,0,4.1156020961299795
4842,0,mobile,returning,INTL,0,1,7.65077344306374
4843,0,mobile,returning,US,0,0,8.56105483754833
4844,0,desktop,new,US,0,0,4.656899236316333
4845,0,desktop,new,INTL,1,0,6.194543317974614
4846,1,mobile,returning,INTL,0,0,5.241521911473992
4847,0,desktop,new,INTL,0,0,5.758220283954015
4848,1,mobile,new,US,0,0,4.391314112641527
4849,0,mobile,new,INTL,0,1,7.220743688324986
4850,1,desktop,returning,US,1,0,9.871707498836235
4851,0,desktop,returning,US,0,0,7.945061733263035
4852,1,desktop,returning,US,1,0,5.260769816663776
4853,0,mobile,returning,US,0,0,5.9885920285038505
4854,1,mobile,new,US,0,1,6.485616270649656
4855,0,desktop,new,US,1,1,5.484964959536637
4856,0,mobile,returning,INTL,0,1,10.823731994076802
4857,1,mobile,new,US,0,0,6.145039425912717
4858,1,mobile,returning,US,0,0,7.682756840635838
4859,1,desktop,returning,US,0,0,8.39282464301179
4860,1,mobile,new,INTL,0,0,3.076664301270301
4861,1,mobile,returning,INTL,1,0,6.353029070367638
4862,0,mobile,returning,US,0,1,8.824415183696473
4863,0,mobile,returning,US,0,0,7.682371360912357
4864,0,desktop,new,US,0,0,6.402420639036851
4865,1,mobile,new,US,1,1,6.343857561920203
4866,0,mobile,returning,US,0,1,7.930515382686898
4867,0,mobile,returning,US,0,0,7.55268418995321
4868,1,mobile,new,US,0,0,3.4555385311526625
4869,1,mobile,returning,INTL,0,1,8.552328965010794
4870,0,mobile,returning,US,0,0,9.330250429782886
4871,0,mobile,returning,US,0,1,11.480618624638804
4872,0,mobile,new,INTL,0,0,5.965289386912817
4873,0,desktop,new,INTL,0,0,5.555042625988577
4874,0,desktop,new,INTL,0,0,6.400988574169055
4875,1,mobile,new,US,0,0,4.368067458481825
4876,1,mobile,returning,US,0,1,5.972026507407216
4877,1,desktop,new,US,0,1,5.83317058832365
4878,0,mobile,returning,US,0,1,8.886717460887585
4879,1,mobile,new,US,0,0,5.586138482094203
4880,0,desktop,returning,INTL,0,1,8.866099790161627
4881,0,mobile,new,INTL,0,1,7.295833412686616
4882,1,mobile,new,INTL,1,1,5.580779694988027
4883,0,mobile,new,INTL,0,0,6.10590085989673
4884,0,mobile,returning,US,0,1,6.301620939002809
4885,1,desktop,new,INTL,0,0,6.068818013836096
4886,0,mobile,new,INTL,0,0,5.443724043390259
4887,1,mobile,new,INTL,1,0,3.1175785260215263
4888,0,desktop,returning,US,0,0,8.951304989946946
4889,1,desktop,returning,US,0,0,8.977295765032755
4890,0,mobile,returning,US,0,0,8.838105470097227
4891,0,mobile,returning,US,0,0,9.033392429139148
4892,1,mobile,new,INTL,0,0,4.985870473199727
4893,0,desktop,returning,INTL,1,1,7.82990834747699
4894,0,mobile,new,INTL,0,1,8.355064164910265
4895,0,mobile,returning,US,0,0,8.422353034434728
4896,0,mobile,returning,US,0,1,4.386127329370626
4897,0,mobile,returning,US,1,0,4.558434126681206
4898,0,mobile,new,INTL,1,0,7.507415592620945
4899,1,mobile,new,US,1,0,2.0490065024384263
4900,0,mobile,returning,INTL,0,0,7.383495690795684
4901,0,mobile,returning,INTL,0,1,6.376293479858621
4902,0,mobile,new,INTL,0,1,5.246141089819627
4903,0,mobile,new,INTL,0,0,6.279164937258469
4904,1,desktop,returning,INTL,0,1,7.203015048728487
4905,0,desktop,returning,US,0,0,6.976587923793703
4906,1,mobile,returning,INTL,0,0,8.393921524178227
4907,0,mobile,new,US,0,0,9.64781992196816
4908,1,mobile,returning,US,0,1,8.110637730782503
4909,1,mobile,new,US,0,1,3.4289650570219634
4910,1,mobile,returning,INTL,0,0,8.606707277592669
4911,1,mobile,new,US,0,0,7.4162075899958095
4912,1,desktop,new,INTL,0,1,7.295014477951559
4913,0,mobile,new,INTL,0,0,3.384431791573304
4914,0,mobile,returning,INTL,0,1,8.992672379703517
4915,1,mobile,returning,US,0,0,6.611442180533677
4916,0,desktop,returning,INTL,0,0,8.278774030524385
4917,0,mobile,returning,US,0,0,7.638777079527015
4918,1,desktop,returning,US,1,0,9.314123546291139
4919,0,mobile,returning,INTL,0,0,7.670576659119621
4920,1,desktop,returning,US,0,0,10.326748139103175
4921,1,desktop,returning,US,1,1,8.195544325428193
4922,1,desktop,new,INTL,0,0,5.364782515797442
4923,1,mobile,returning,US,0,1,8.157661364700225
4924,0,mobile,new,US,0,1,6.235814852631968
4925,0,mobile,returning,INTL,0,1,9.100626574302252
4926,0,desktop,new,US,0,0,5.500144937364664
4927,0,mobile,returning,US,1,1,10.201744171327928
4928,1,mobile,returning,INTL,0,1,8.785396055392026
4929,1,mobile,new,INTL,0,0,4.781587649581706
4930,0,mobile,returning,INTL,0,0,9.434015735843518
4931,0,mobile,returning,INTL,0,0,7.805492416353883
4932,1,mobile,new,US,0,0,5.655400898843482
4933,0,mobile,new,INTL,1,1,6.937976365785005
4934,0,mobile,new,INTL,0,1,6.074574743510959
4935,0,desktop,returning,US,0,1,6.9698043136481695
4936,1,desktop,returning,INTL,0,0,6.409845118511017
4937,1,desktop,returning,INTL,0,1,8.640240941032863
4938,1,mobile,new,US,0,0,3.714199562140213
4939,1,desktop,new,INTL,0,0,7.281487211510644
4940,0,mobile,new,INTL,0,1,3.4368535165606136
4941,0,mobile,new,US,0,0,7.67585959291667
4942,1,mobile,returning,INTL,0,0,7.376449006267834
4943,0,mobile,returning,INTL,0,1,6.9185839581875515
4944,1,mobile,new,INTL,0,1,4.122984568962716
4945,1,desktop,returning,US,0,0,7.894635988616311
4946,1,mobile,new,US,0,1,5.5245391208042305
4947,1,mobile,returning,US,0,0,5.462124679756066
4948,1,mobile,new,INTL,0,1,3.3613606404334604
4949,1,mobile,returning,INTL,0,0,6.813609792379253
4950,0,mobile,new,US,1,1,5.653908366236876
4951,0,mobile,returning,US,0,1,9.274741731838862
4952,0,desktop,new,US,0,0,6.103849597492517
4953,1,mobile,new,INTL,0,1,4.215774808535451
4954,0,mobile,returning,INTL,0,1,8.554675470246453
4955,1,desktop,new,US,0,0,5.948225942787543
4956,0,desktop,returning,US,0,1,7.822404205763726
4957,1,desktop,returning,US,0,1,8.374393548645049
4958,0,mobile,returning,US,0,0,4.972697974758707
4959,1,mobile,returning,INTL,1,0,8.700227320227297
4960,1,mobile,new,US,0,0,5.621925286644888
4961,0,desktop,returning,US,0,0,10.446973263804951
4962,0,desktop,returning,INTL,0,0,6.983575478148494
4963,1,mobile,returning,INTL,0,0,8.15724995125143
4964,0,mobile,new,INTL,0,1,2.8425251293845846
4965,0,desktop,returning,INTL,0,1,5.551553560433826
4966,1,mobile,new,INTL,0,1,4.44457814860635
4967,1,mobile,new,INTL,0,1,3.931999974559995
4968,1,mobile,new,INTL,0,0,6.371009664847808
4969,0,mobile,new,INTL,0,1,7.467515990629187
4970,0,desktop,new,INTL,0,0,7.625447690254968
4971,1,mobile,new,US,1,0,5.696836648678124
4972,1,mobile,returning,US,0,0,8.261514215542427
4973,1,mobile,new,US,0,0,2.877452474525939
4974,0,mobile,returning,INTL,0,0,10.29955284680311
4975,0,mobile,new,INTL,0,0,7.577838204180567
4976,0,mobile,new,INTL,0,1,3.6300892217274647
4977,0,mobile,returning,US,0,0,8.902070627062729
4978,0,mobile,returning,US,0,0,7.379929136761673
4979,0,desktop,returning,INTL,0,0,10.974422858693343
4980,1,mobile,returning,US,0,0,5.837481532904556
4981,0,mobile,new,US,0,1,5.838887229790689
4982,1,desktop,returning,INTL,0,0,8.478953686709108
4983,1,mobile,returning,US,0,0,7.219967510170723
4984,1,desktop,new,US,0,0,8.922533633599437
4985,0,mobile,returning,US,0,0,10.736579699857055
4986,1,desktop,returning,US,1,0,5.74359604811186
4987,1,desktop,new,US,0,0,6.4306861275993885
4988,1,mobile,returning,US,0,1,7.2829749800558625
4989,1,desktop,returning,US,0,0,9.451437973290531
4990,1,desktop,returning,US,0,0,8.519344041372769
4991,1,mobile,new,INTL,1,1,3.5810889347712656
4992,0,mobile,returning,US,1,0,6.643758389527795
4993,1,mobile,new,US,0,0,4.197140105692862
4994,0,desktop,new,US,0,0,5.519192517809447
4995,1,mobile,new,US,0,0,5.090861582170503
4996,0,mobile,returning,US,0,1,7.344165634351629
4997,0,mobile,returning,US,0,1,10.758960691068511
4998,1,mobile,returning,INTL,0,1,8.102881777413442
4999,1,mobile,returning,INTL,1,1,8.610935918900111
5000,0,mobile,new,INTL,0,0,5.491904365408329
5001,0,desktop,new,US,0,0,4.143710013794024
5002,1,mobile,returning,INTL,1,1,8.625011210436323
5003,0,mobile,returning,US,0,0,6.70980338185488
5004,1,mobile,returning,INTL,0,1,4.265779062549111
5005,0,mobile,new,US,0,0,6.548434532114238
5006,1,mobile,new,INTL,0,0,3.6665802649471972
5007,1,mobile,new,INTL,0,1,4.298607747529916
5008,0,mobile,new,US,0,1,6.740983593327004
5009,0,mobile,new,US,0,1,4.304431475293081
5010,0,mobile,returning,US,0,1,5.796689642745642
5011,1,mobile,returning,US,0,0,9.129135463272856
5012,1,desktop,returning,INTL,1,1,8.1125371608027
5013,1,mobile,new,US,0,1,6.686016814159926
5014,0,desktop,new,US,0,0,6.639199351869174
5015,0,desktop,returning,INTL,0,1,9.183470440426
5016,0,mobile,returning,US,0,1,8.445152517228234
5017,0,desktop,returning,US,0,0,8.443910004682019
5018,1,mobile,returning,US,0,0,9.001766150815767
5019,1,mobile,returning,INTL,0,1,8.521707967731087
5020,1,mobile,new,US,1,0,3.916465590981662
5021,0,desktop,new,INTL,0,0,6.439501246150906
5022,1,mobile,returning,US,0,1,6.370984865959392
5023,1,desktop,returning,US,0,0,7.731090926699222
5024,1,mobile,new,US,0,0,5.652574316461173
5025,1,desktop,returning,INTL,0,0,7.248343047770533
5026,0,mobile,returning,US,0,0,8.421419380788786
5027,0,mobile,returning,US,0,1,8.770153766835703
5028,1,mobile,new,INTL,0,0,4.290998519069163
5029,0,mobile,new,INTL,1,0,6.779525726093833
5030,0,mobile,returning,INTL,1,0,7.540801428047677
5031,1,desktop,returning,US,1,1,9.61394582348006
5032,1,mobile,returning,US,0,1,7.496043915868553
5033,1,desktop,returning,US,0,1,8.459268804857011
5034,0,mobile,returning,INTL,0,0,6.8518676822680185
5035,0,desktop,returning,US,0,1,7.848064291409843
5036,1,mobile,new,US,0,0,5.0922846228766625
5037,1,mobile,returning,US,0,0,8.836631210747466
5038,1,desktop,returning,US,0,0,7.71747349430523
5039,1,mobile,returning,INTL,0,0,8.831063422486139
5040,1,mobile,returning,INTL,0,0,6.166567622339684
5041,1,mobile,returning,INTL,0,0,7.801244451102557
5042,0,mobile,returning,US,0,0,7.439836032512697
5043,1,mobile,new,INTL,0,1,7.116253786720481
5044,1,desktop,new,US,1,0,7.745512664659886
5045,1,mobile,new,US,0,1,5.22856013376559
5046,0,mobile,new,US,0,0,4.89739184427416
5047,1,mobile,returning,US,1,0,5.024538794678943
5048,0,mobile,new,US,0,0,6.267436371973994
5049,1,mobile,returning,US,1,0,7.611306237302896
5050,0,desktop,returning,INTL,0,1,9.487239718226979
5051,1,desktop,returning,INTL,0,1,6.0004563266230315
5052,0,mobile,returning,US,0,0,8.412278908103708
5053,0,desktop,new,US,0,0,6.343478655738656
5054,0,mobile,returning,US,0,0,6.847044171904264
5055,1,desktop,new,US,0,0,5.874788314547976
5056,0,mobile,returning,US,0,1,7.10957651963872
5057,0,mobile,new,US,0,0,4.461969545883158
5058,1,mobile,returning,INTL,0,0,6.504092223663831
5059,0,mobile,new,US,0,0,5.3008524752469235
5060,1,mobile,new,US,0,0,6.658102315875845
5061,1,mobile,returning,INTL,0,1,6.817342967438481
5062,1,mobile,returning,INTL,0,0,6.031223028857978
5063,0,mobile,new,US,0,0,6.919335494173895
5064,1,mobile,returning,US,1,1,8.84153310708668
5065,0,mobile,new,INTL,0,0,6.9291718373997675
5066,0,mobile,new,INTL,0,0,7.753900958213156
5067,0,mobile,returning,US,0,0,8.488389461935602
5068,1,mobile,returning,INTL,0,1,7.533409221387882
5069,0,desktop,returning,US,0,1,7.14418773786824
5070,1,desktop,new,INTL,0,1,7.798527992333752
5071,1,mobile,new,US,0,1,4.661754025617833
5072,0,mobile,returning,US,1,0,7.744640616638027
5073,0,mobile,new,INTL,0,0,5.110487932229963
5074,1,desktop,returning,INTL,0,1,9.154860363010151
5075,1,mobile,new,US,0,0,4.92531744980307
5076,1,mobile,returning,US,0,0,7.584252614339583
5077,0,mobile,new,US,0,1,5.213197607887464
5078,0,mobile,new,US,0,0,5.402549397885677
5079,0,mobile,returning,US,1,0,7.977901575595176
5080,0,mobile,returning,INTL,0,1,10.33235576801198
5081,0,mobile,returning,US,0,1,5.498152555982051
5082,1,mobile,returning,INTL,0,0,7.972286968347772
5083,0,mobile,returning,INTL,0,0,9.832243517763336
5084,0,mobile,returning,US,0,0,5.442207765040834
5085,1,mobile,returning,INTL,0,0,7.192782129612632
5086,1,desktop,returning,INTL,0,0,9.673166178973926
5087,0,mobile,returning,US,1,1,7.070546901350973
5088,1,mobile,returning,INTL,0,0,7.702811486105783
5089,0,mobile,returning,INTL,1,1,6.802033254523722
5090,0,mobile,returning,US,0,1,8.249627824170016
5091,0,mobile,returning,US,0,1,10.116383466090307
5092,1,mobile,new,INTL,0,0,7.343416824947866
5093,0,mobile,new,US,1,0,6.082855027105181
5094,0,mobile,returning,INTL,0,1,6.2815519783179194
5095,0,mobile,new,INTL,0,1,5.234293069494974
5096,1,mobile,returning,US,0,0,4.580246068171917
5097,0,mobile,returning,US,0,1,7.759020517926308
5098,0,mobile,returning,US,1,0,9.647047558808978
5099,0,mobile,returning,US,0,1,6.1556760650873175
5100,0,mobile,new,INTL,0,0,5.389389235781311
5101,1,mobile,returning,US,1,1,6.075718252574871
5102,1,mobile,returning,US,0,1,9.990533780390404
5103,0,mobile,new,US,0,1,6.298029734781714
5104,0,desktop,returning,INTL,0,1,9.47556076921852
5105,0,desktop,returning,US,0,0,8.63889343891618
5106,0,mobile,new,INTL,0,0,6.841475757894045
5107,0,mobile,returning,INTL,0,0,9.820961303299235
5108,1,mobile,returning,INTL,0,0,7.357453686339486
5109,1,mobile,new,US,0,0,4.003220646592862
5110,1,desktop,returning,US,0,0,6.797135328067307
5111,1,desktop,returning,US,0,0,10.838097671295895
5112,1,desktop,new,US,0,0,6.931017978032466
5113,1,mobile,returning,INTL,1,0,3.965197068165162
5114,0,mobile,new,US,0,1,5.333064359319686
5115,1,desktop,returning,US,1,0,8.824125407251325
5116,0,mobile,new,INTL,0,0,8.208384232521714
5117,0,desktop,new,US,0,1,4.045986524256039
5118,1,mobile,returning,US,0,0,7.939526109635189
5119,0,mobile,new,US,0,0,5.1004048712253
5120,0,mobile,new,INTL,0,0,3.9046030452294915
5121,1,mobile,returning,US,0,1,9.318144782799525
5122,0,mobile,returning,INTL,0,0,6.753744564136846
5123,0,mobile,returning,US,0,0,9.656175826702903
5124,1,mobile,returning,US,0,0,4.9081231590974035
5125,1,mobile,returning,INTL,0,1,6.564979923048666
5126,1,mobile,returning,INTL,0,0,8.158050841119215
5127,0,mobile,returning,US,0,0,9.275165940970417
5128,0,desktop,new,INTL,0,0,6.35532293132341
5129,1,mobile,new,US,0,0,6.278128169692883
5130,1,mobile,returning,INTL,0,0,6.867097980184051
5131,1,desktop,returning,INTL,0,0,10.288581216597914
5132,0,desktop,returning,US,0,1,8.734925684202928
5133,0,mobile,returning,INTL,1,0,9.302210030434015
5134,1,desktop,new,US,1,0,6.245388274507407
5135,0,mobile,new,INTL,0,1,6.437154065263742
5136,1,mobile,returning,INTL,0,0,5.798281405153942
5137,0,mobile,returning,US,0,1,6.787520100296212
5138,1,mobile,new,US,0,0,3.9882259538017033
5139,1,desktop,returning,INTL,0,1,8.97147502102538
5140,1,desktop,new,US,0,1,4.817079939367616
5141,0,desktop,returning,INTL,0,0,7.755886198166448
5142,1,desktop,returning,US,0,0,8.091038266037351
5143,1,mobile,returning,INTL,1,0,9.426806933445354
5144,0,mobile,new,US,0,1,6.604178176072216
5145,1,desktop,new,US,0,0,3.5080414869593888
5146,1,desktop,new,INTL,0,1,5.93953428330352
5147,1,desktop,returning,INTL,0,1,7.744866638739375
5148,1,desktop,new,US,0,0,5.357509967457175
5149,0,mobile,new,US,1,1,5.700966729813096
5150,0,desktop,returning,INTL,0,0,9.88876227663684
5151,0,desktop,returning,INTL,0,0,6.9797419710091715
5152,1,desktop,returning,INTL,1,0,8.505825049621643
5153,1,mobile,returning,INTL,0,0,7.735953428440062
5154,1,mobile,returning,US,0,0,6.967937150559011
5155,0,mobile,returning,INTL,0,0,7.242516109021199
5156,0,mobile,returning,INTL,0,1,7.066994725735405
5157,1,mobile,new,US,0,1,4.169041260420841
5158,0,mobile,returning,US,0,1,9.30643737630039
5159,0,mobile,returning,US,0,1,7.662493491573306
5160,1,mobile,returning,INTL,0,1,7.151291616040158
5161,0,mobile,returning,INTL,1,0,6.464543527335585
5162,0,mobile,returning,INTL,0,0,7.488476862277068
5163,0,mobile,new,US,0,0,6.044033952538222
5164,0,mobile,returning,INTL,0,0,5.699165720782266
5165,1,mobile,returning,INTL,0,1,8.86733940162998
5166,0,mobile,returning,US,0,1,7.310708067292156
5167,0,mobile,new,US,0,1,8.344481340485094
5168,0,mobile,returning,INTL,1,0,8.829976912772299
5169,1,desktop,new,INTL,0,0,2.9477280538589223
5170,0,mobile,new,US,0,1,6.116291779046763
5171,1,mobile,new,US,0,0,4.322963979379386
5172,0,desktop,new,US,0,0,6.1349756375753035
5173,0,mobile,returning,US,1,1,10.625103663489384
5174,0,desktop,returning,US,0,0,9.257458290992677
5175,1,desktop,returning,US,1,1,7.861411323744041
5176,1,mobile,returning,INTL,0,1,5.204686091460596
5177,0,mobile,returning,INTL,1,0,9.509166956242183
5178,1,mobile,returning,US,0,0,8.064599986067538
5179,1,mobile,returning,INTL,0,1,9.036853177137893
5180,0,mobile,returning,INTL,0,1,7.985705157787683
5181,1,mobile,returning,US,1,0,7.74266360028013
5182,0,desktop,returning,US,0,0,7.830604445448763
5183,1,mobile,returning,INTL,0,0,7.430272127162136
5184,1,mobile,new,INTL,0,1,2.528216537553215
5185,1,mobile,returning,US,0,0,7.7774036348574525
5186,1,mobile,returning,US,0,0,7.873592517001327
5187,0,mobile,returning,INTL,0,0,7.444221890549365
5188,1,mobile,new,US,0,0,5.709984327904647
5189,0,mobile,returning,INTL,0,1,9.508842725026673
5190,0,desktop,returning,INTL,0,1,10.3002470313048
5191,1,mobile,returning,US,0,0,5.769922216962444
5192,1,mobile,new,US,0,0,5.804077213888776
5193,1,mobile,new,US,0,0,6.806849512357555
5194,0,mobile,returning,US,0,0,7.673807262973498
5195,1,mobile,returning,US,0,1,9.392378703056536
5196,1,desktop,new,INTL,0,0,4.61113945948649
5197,0,desktop,new,US,0,0,5.804563113156785
5198,0,mobile,returning,US,0,0,5.609450668770798
5199,0,mobile,returning,INTL,0,0,5.399110531256564
5200,0,mobile,returning,INTL,0,0,5.8699375747528695
5201,1,mobile,returning,INTL,0,1,9.428100369351611
5202,1,mobile,returning,US,1,0,6.1366164828444685
5203,1,mobile,new,US,0,0,3.6404235740370625
5204,1,mobile,returning,US,0,1,7.912374317121555
5205,0,mobile,new,US,0,1,4.58466878751846
5206,1,desktop,returning,INTL,1,0,10.007485387321452
5207,0,desktop,new,US,0,0,8.495467274560486
5208,1,mobile,returning,INTL,0,0,3.967505643021258
5209,0,mobile,returning,US,1,0,8.980392477856931
5210,1,desktop,new,US,0,1,2.609276695119171
5211,0,mobile,new,INTL,0,0,3.659806761066034
5212,0,desktop,new,US,0,0,6.416471972835738
5213,1,mobile,returning,US,0,1,5.884453496031885
5214,0,mobile,new,US,0,1,6.091380385066415
5215,1,mobile,new,INTL,1,0,4.846590708538706
5216,0,desktop,returning,US,0,0,5.727904670783509
5217,1,mobile,returning,US,0,0,8.286119309750994
5218,0,mobile,new,INTL,0,1,6.148496487341809
5219,0,mobile,returning,INTL,0,0,8.258240031653429
5220,0,desktop,returning,INTL,0,0,7.227925717173871
5221,0,desktop,returning,US,1,0,8.784504905268026
5222,0,desktop,new,INTL,0,0,3.7591577672937047
5223,0,desktop,returning,INTL,0,0,6.68795889467591
5224,0,mobile,returning,US,0,1,8.68139160850805
5225,0,mobile,returning,US,0,1,9.745228246325352
5226,1,mobile,returning,INTL,0,1,6.58430442705133
5227,1,mobile,returning,INTL,0,0,7.9855163565416545
5228,0,desktop,returning,INTL,0,0,8.5074372732509
5229,1,desktop,returning,INTL,0,0,8.821456867681608
5230,1,mobile,returning,US,0,0,6.262324944225194
5231,0,mobile,new,US,0,0,5.4761292672414825
